sample-id,soil-collection-id,location,sublocation,latitude,longitude,soil-collection-date,dicty-pcr,dicty-sequence,dicty-species-id,dicty-haplotype,burkholderia-lepa-pcr,burkholderia-sequence-id
THA1439,dd10-e-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1440,dd10-e-3,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1441,dd10-e-4,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1442,dd10-g-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,1,cupriavidus_gilardii_cr3
THA1443,dd10-g-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1444,dd10-g-3,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_unclassified,NA,1,cupriavidus_gilardii_cr3
THA1445,dd10-g-4,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1446,dd7-h-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1447,dd7-h-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1448,dd10-h-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_purpureum,3,0,NA
THA1449,dd10-h-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,0,NA
THA1450,dd10-g-5,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1451,dd6-a-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1452,dd6-b-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1453,dd6-b-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1454,dd6-d-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1455,dd6-f-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1456,dd2-a-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,massilia_sp_hc52
THA1457,dd2-a-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,NA
THA1458,dd2-c-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,paraburkholderia_xenovorans
THA1459,dd2-c-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,heterostelium_pallidum,2,1,NA
THA1460,dd2-c-3,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,NA
THA1461,dd2-d-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,NA
THA1462,dd2-d-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1463,dd2-e-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_mucoroides,NA,1,NA
THA1464,dd2-f-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,herbaspirillum_sp_meg3
THA1465,dd2-f-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,1,herbaspirillum_sp_meg3
THA1466,dd2-f-3,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_mucoroides,NA,1,paraburkholderia_xenovorans
THA1467,dd1-h-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,1,herbaspirillum_sp_wkf16
THA1468,dd1-h-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,heterostelium_pallidum,NA,0,NA
THA1469,dd1-a-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_agricolaris
THA1470,dd1-b-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_agricolaris
THA1471,dd1-b-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1472,dd1-b-3,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1473,dd1-f-1,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_purpureum,1,0,NA
THA1474,dd1-f-2,devils_den,devils_den,35.78233538,-94.24704915,6/24/20,1,yes,dictyostelium_purpureum,1,0,NA
THA1476,gfcc2.1-d-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,polysphondylium_violaceum,2,1,NA
THA1477,gfcc2.1-c-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_unclassified,NA,1,achromobacter_xylosoxidans
THA1478,gfcc3-a-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1479,gfcc3-a-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1480,gfcc3-a-3,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1481,gfcc3-c-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1482,gfcc3-b-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1483,gfcc3-d-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1484,gfcc3-d-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1485,gfcc3-e-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1486,gfcc3-e-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1487,gfcc3-g-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1488,gdcc3-g-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1489,gfcc3-h-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1490,gfcc3-i-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1491,gfcc3-j-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1492,gfcc3-j-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,heterostelium_pallidum,2,0,NA
THA1493,gfcc1-a-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,dictyostelium_mucoroides,NA,1,achromobacter_deleyi
THA1494,gfcc1-a-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1495,gfcc1-a-3,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,heterostelium_pallidum,1,0,NA
THA1496,gfcc1-b-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1497,gfcc1-b-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1498,gfcc1-c-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1499,gfcc1-c-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,heterostelium_pallidum,2,1,NA
THA1500,gfcc1-d-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1501,gfcc1-d-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1502,gfcc1-d-3,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1503,gfcc1-d-4,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1504,gfcc1-j-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1505,gfcc1-j-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1506,gfcc1-h-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1507,gfcc1-h-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,heterostelium_pallidum,2,0,NA
THA1508,gfcc1-f-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1509,gfcc1-f-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1510,gfcc1-i-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,polysphondylium_violaceum,3,0,NA
THA1511,gfcc1-i-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA1512,gfcc1-i-3,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1513,gfcc1-i-4,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1514,gfcc1-i-5,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1515,gfcc2-d-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,cavenderia_aureostipes,2,0,NA
THA1516,gfcc2-d-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,heterostelium_pallidum,NA,0,NA
THA1517,gfcc2-i-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1518,gfcc2-i-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1519,gfcc2-g-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,yes,cavenderia_aureostipes,2,0,NA
THA1520,gfcc2-g-2,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1521,gfcc2-e-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1522,gfcc2-h-1,greers_ferry,greers_ferry,35.51515014,-91.99143397,6/26/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1523,vc1-g-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1524,vc1-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1525,vc2-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,polysphondylium_violaceum,1,0,NA
THA1526,vc2-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1527,vc2-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1528,vc2-a-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1529,vc3-g-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1530,vc3-g-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1531,vc3-f-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1532,vc3-f-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1533,vc3-f-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1534,vc3-e-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1535,vc3-e-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1536,vc3-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1537,vc3-d-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_purpureum,1,0,NA
THA1538,vc3-d-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,polysphondylium_violaceum,2,0,NA
THA1539,vc3-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,1,paraburkholderia_agricolaris
THA1540,vc3-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1541,vc3-c-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1542,vc3-b-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1543,vc3-b-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1544,vc3-b-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1545,vc3-b-4,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1546,vc3-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_purpureum,1,0,NA
THA1547,vc3-a-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1548,vc3-a-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1549,vc3-a-4,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1550,vc3-a-5,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1551,vc2-g-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1552,vc2-g-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1553,vc2-g-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1554,vc2-h-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1555,vc2-h-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1556,vc2-f-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,cavenderia_aureostipes,2,0,NA
THA1557,vc2-f-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1558,vc2-e-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1559,vc2-e-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1560,vc2-e-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1561,vc2-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1562,vc2-d-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1563,vc2-d-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1564,vc1-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1565,vc1-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1566,vc1-b-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1567,vc3.1-b-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1568,vc3.1-b-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_purpureum,3,0,NA
THA1569,vc3.1-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1570,vc3.1-a-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1571,vc3.1-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1572,vc3.1-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1573,vc3.1-c-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1574,vc3.1-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1575,vc3.1-d-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_purpureum,NA,0,NA
THA1576,vc3.1-d-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1577,vc4-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1578,vc4-a-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1579,vc4-b-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1580,vc4-b-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1581,vc4-b-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1582,vc4-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,1,paraburkholderia_lycopersici
THA1583,vc4-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1584,vc4-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1585,vc4-d-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_purpureum,2,0,NA
THA1586,vc4-d-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1587,vc4-e-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1588,vc4--e-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1589,vc4-h-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,cavenderia_aureostipes,NA,0,NA
THA1590,vc5-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1591,vc5-a-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,cavenderia_aureostipes,2,0,NA
THA1592,vc5-a-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1593,vc5-b-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1594,vc5-b-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1595,vc5-b-3,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,cavenderia_aureostipes,2,0,NA
THA1596,vc5-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1597,vc5-e-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,dictyostelium_purpureum,NA,1,NA
THA1598,vc5-g-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1599,vc5-h-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1600,vc6-a-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,raperostelium_lacteum,NA,0,NA
THA1601,vc6-f-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1602,vc6-d-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,raperostelium_minutum,NA,0,NA
THA1603,vc6-c-1,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,yes,raperostelium_minutum,NA,0,NA
THA1604,vc6-c-2,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,raperostelium_minutum,NA,0,NA
THA1605,vc6-c03,village_creek,village_creek,35.1635095,-90.7183996,7/8/20,1,no,raperostelium_minutum,NA,0,NA
THA1607,bd2-a-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1608,bd2-a-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1609,bd2-b-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,dictyostelium_unclassified,NA,1,pandoraea_pnomenusa
THA1610,bd2-c-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1611,bd2-c-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1612,bd2-d-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,1,paraburkholderia_agricolaris
THA1613,bd2-d-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1614,bd2-h-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,1,NA
THA1615,bd2-h-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,1,paraburkholderia_agricolaris
THA1616,bd2-g-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1617,bd2-g-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,dictyostelium_unclassified,NA,0,NA
THA1618,bd2-f-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_unclassified,NA,0,NA
THA1619,bd3-a-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1620,bd3-a-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1621,bd3-a-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,dictyostelium_purpureum,2,0,NA
THA1622,bd3-a-4,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,cavenderia_aureostipes,1,0,NA
THA1623,bd3-b-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,1,pandoraea_fibrosis
THA1624,bd3-b-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1625,bd3-b-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,1,herbaspirillum_robiniae
THA1626,bd3-b-4,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1627,bd3-c-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,dictyostelium_giganteum,NA,1,pandoraea_fibrosis
THA1628,bd3-c-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1629,bd3-c-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1630,bd3-d-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1631,bd3-d-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
